link,area,quartos,vagas,banheiros,local,valor
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-santa-rita-com-6-quartos-com-800-m-1336767794,800 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,3 banheiros,R$ 25.000,Indaiatuba -  SP
https://ce.olx.com.br/fortaleza-e-regiao/imoveis/casa-duplex-1336767611,78 metros quadrados,2 quartos,2 vagas de garagem,3 banheiros,R$ 1.300,Fortaleza -  CE
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/imovel-para-locacao-no-bairro-santa-terezinha-1336767045,50 metros quadrados,,,,R$ 1.100,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-em-morro-torto-indaiatuba-1336766976,186 metros quadrados,3 quartos,4 vagas de garagem,4 banheiros,R$ 6.000,Indaiatuba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-comercial-para-aluguel-tem-90-metros-quadrados-em-vila-vianelo-jundiai-sp-1336766934,90 metros quadrados,4 quartos,,,R$ 2.500,Jundiaí -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-swiss-park-com-5-suites-com-406-78-m-st-m-1336766660,406 metros quadrados,5 ou mais quartos,4 vagas de garagem,2 banheiros,R$ 20.000,Campinas -  SP
https://ba.olx.com.br/grande-salvador/imoveis/aluga-se-casa-1-4-itapua-1336766606,,,,,R$ 650,Salvador -  BA
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-santa-rita-com-3-suites-com-392-m-1336766396,392 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 10.000,Indaiatuba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/vila-prudente-750mts-metro-vila-prudente-1-vaga-de-garagem-sobrado-com-estrutura-de-condom-1336766346,90 metros quadrados,2 quartos,1 vaga de garagem,,R$ 2.500,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/residencia-terrea-1-dormitorio-sala-cozinha-banheiro-social-area-de-servicos-1336766302,50 metros quadrados,,,,R$ 1.600,São Paulo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-com-4-suites-no-santa-terezinha-em-paulinia-1336766321,519 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 16.000,Paulínia -  SP
https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/imoveis/alugo-casa-na-bairro-cidade-jardim-1336766109,,2 quartos,2 vagas de garagem,,R$ 1.200,São José do Rio Preto -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-4-suites-no-chacaras-silvania-valinhos-1336766089,550 metros quadrados,4 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 25.000,Valinhos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-aluguel-possui-350-metros-quadrados-com-4-quartos-moderna-1336766052,350 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 14.000,Santana de Parnaíba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/vila-prudente-750mts-metro-vila-prudente-sobrado-independente-com-estrutura-de-condomini-1336765762,70 metros quadrados,2 quartos,,,R$ 2.300,São Paulo -  SP
https://rn.olx.com.br/rio-grande-do-norte/imoveis/aluga-se-casa-em-condominio-clube-1336765725,150 metros quadrados,3 quartos,2 vagas de garagem,4 banheiros,R$ 3.500,Parnamirim -  RN
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-com-4-dormitorios-no-swiss-park-campinas-1336765658,360 metros quadrados,4 quartos,4 vagas de garagem,2 banheiros,R$ 20.000,Campinas -  SP
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sji0210-excelente-casa-em-sao-jose-de-imbassai-1336765607,35 metros quadrados,,,,R$ 800,Maricá -  RJ
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-3-suites-para-venda-e-locacao-vevey-10-swiss-park-em-campinas-1336765564,310 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 11.900,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-indaiatuba-jardim-park-real-com-3-suites-com-165-m-1336765510,165 metros quadrados,3 quartos,2 vagas de garagem,,R$ 5.700,Indaiatuba -  SP
https://mt.olx.com.br/regiao-de-cuiaba/imoveis/772-aluguel-casa-comercial-no-bairro-cidade-alta-1336765483,300 metros quadrados,,,5 ou mais banheiros,R$ 12.000,Cuiabá -  MT
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-3-quartos-no-parque-dos-pomares-campinas-1336765454,91 metros quadrados,3 quartos,2 vagas de garagem,,R$ 3.600,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-3-quartos-no-fazenda-santana-valinhos-1336765442,200 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 6.500,Valinhos -  SP
https://mt.olx.com.br/regiao-de-cuiaba/imoveis/1181-casa-para-locacao-no-ribeirao-do-lipa-condominio-palm-village-fr-1336765235,130 metros quadrados,2 quartos,2 vagas de garagem,3 banheiros,R$ 6.000,Cuiabá -  MT
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/terrea-para-aluguel-com-250-metros-quadrados-com-2-quartos-em-jardim-california-jacarei-1336765132,250 metros quadrados,2 quartos,2 vagas de garagem,,R$ 1.950,Jacareí -  SP
https://pe.olx.com.br/grande-recife/imoveis/casa-pra-alugar-1336765134,,2 quartos,,,R$ 400,Recife -  PE
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-3-quartos-no-parque-dos-pomares-campinas-1336764963,91 metros quadrados,3 quartos,2 vagas de garagem,,R$ 3.600,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-valinhos-jardim-paiquere-com-5-suites-com-590-78-m-1336764934,590 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,,R$ 8.500,Valinhos -  SP
https://am.olx.com.br/regiao-de-manaus/imoveis/aluga-se-casa-com-2-qts-sendo-uma-suite-banheiro-social-duas-salas-area-de-servico-1330295685,120 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 2.500,Manaus -  AM
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-jardim-nova-europa-com-3-quartos-com-236-6-m-1336764838,236 metros quadrados,3 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 17.000,Campinas -  SP
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-setor-cachoeira-dourada-com-3-quarto-dois-banheiro-com-box-sendo-um-s-1336764816,120 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.700,Goiânia -  GO
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-para-locacao-no-bela-vista-em-osasco-com-60m-1336764655,60 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 2.200,Osasco -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-residencial-dona-lucilla-com-3-suites-1336764635,179 metros quadrados,3 quartos,4 vagas de garagem,,R$ 10.600,Indaiatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-2-suites-no-parque-dos-pomares-campinas-1336764636,83 metros quadrados,2 quartos,1 vaga de garagem,3 banheiros,R$ 3.300,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-maison-du-parc-com-4-suites-com-408-08-1336764604,408 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 18.000,Indaiatuba -  SP
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-02-quartos-sao-pedro-teresopolis-rj-fundos-1336764492,65 metros quadrados,2 quartos,,,R$ 1.300,Teresópolis -  RJ
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/oportunidade-unica-casa-comercial-residencial-no-setor-sul-ideal-para-pousada-hostel-ou-1336764408,1100 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 40.000,Goiânia -  GO
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-nova-2-quartos-sendo-01-suite-sala-cozinha-banheiro-area-de-servico-e-garagens-co-1336764334,80 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 1.400,Aparecida de Goiânia -  GO
https://pe.olx.com.br/grande-recife/imoveis/excelente-casa-reformada-mobiliada-e-decorada-confira-1336764293,215 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 7.000,Recife -  PE
https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-top-na-praia-de-setiba-para-hospedagem-04-quartos-climatizados-1320384949,75 metros quadrados,4 quartos,2 vagas de garagem,3 banheiros,R$ 1.000,Guarapari -  ES
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-3-quartos-no-parque-dos-pomares-campinas-1336764204,91 metros quadrados,3 quartos,2 vagas de garagem,,R$ 3.600,Campinas -  SP
https://al.olx.com.br/alagoas/imoveis/aluga-se-casa-em-vila-1336764154,,2 quartos,,,R$ 600,Maceió -  AL
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-para-temporada-em-aruana-go-aluguel-348234647,,3 quartos,4 vagas de garagem,3 banheiros,R$ 400,Aruanã -  GO
https://ap.olx.com.br/amapa/imoveis/linda-casa-1-quarto-zerao-1332385111,50 metros quadrados,,1 vaga de garagem,2 banheiros,R$ 1.300,Macapá -  AP
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-3-quartos-uma-suite-jardim-novo-mundo-1332384318,200 metros quadrados,3 quartos,3 vagas de garagem,3 banheiros,R$ 2.800,Goiânia -  GO
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-casa-alto-padrao-direto-com-proprietario-1316176450,273 metros quadrados,5 ou mais quartos,4 vagas de garagem,4 banheiros,R$ 7.500,São José -  SC
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-locacao-vila-tiberio-3-dorm-2-banheiros-1-vaga-1336764115,100 metros quadrados,3 quartos,1 vaga de garagem,2 banheiros,R$ 1.399,Ribeirão Preto -  SP
https://pe.olx.com.br/grande-recife/imoveis/aluga-se-casa-no-vasco-da-gama-1336764088,,3 quartos,,,,Recife -  PE
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-3-dormitorios-para-venda-e-locacao-na-cidade-de-hortolandia-sp-1335490090,160 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 4.500,Hortolândia -  SP
https://am.olx.com.br/regiao-de-manaus/imoveis/quintas-das-marinas-3-suites-alugo-1275422386,2 metros quadrados,3 quartos,4 vagas de garagem,4 banheiros,R$ 8,Manaus -  AM
https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/imoveis/casa-aluguel-em-condominio-petrolina-1336763962,80 metros quadrados,3 quartos,3 vagas de garagem,2 banheiros,R$ 3.000,Petrolina -  PE
https://df.olx.com.br/distrito-federal-e-regiao/imoveis/brasilia-casa-padrao-setor-de-habitacoes-individuais-sul-1336763740,450 metros quadrados,4 quartos,2 vagas de garagem,3 banheiros,R$ 12.900,Brasília -  DF
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-4-quartos-no-rainha-louveira-1336763733,350 metros quadrados,4 quartos,2 vagas de garagem,4 banheiros,R$ 8.981,Louveira -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-a-venda-e-para-locacao-com-3-quartos-no-residencial-lagos-d-icarai-salto-1336763703,160 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 7.000,Salto -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardins-do-imperio-com-3-quartos-com-114-m-1336763673,114 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 5.500,Indaiatuba -  SP
https://df.olx.com.br/distrito-federal-e-regiao/imoveis/aluga-se-excelente-kitnet-toda-na-laje-1336763579,,,1 vaga de garagem,,R$ 650,Brasília -  DF
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-02-quartos-bairro-de-sao-pedro-teresopolis-rj-1336763535,65 metros quadrados,2 quartos,,,R$ 1.300,Teresópolis -  RJ
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-5-suites-no-alphaville-dom-pedro-campinas-1336763514,440 metros quadrados,5 ou mais quartos,4 vagas de garagem,5 ou mais banheiros,R$ 28.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-3-quartos-no-parque-dos-pomares-campinas-1336763501,91 metros quadrados,3 quartos,2 vagas de garagem,,R$ 3.600,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-3-suites-no-chacaras-silvania-valinhos-1336763494,270 metros quadrados,3 quartos,4 vagas de garagem,4 banheiros,R$ 7.500,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-com-3-suites-no-swiss-park-em-campinas-1336763470,334 metros quadrados,3 quartos,5 ou mais vagas de garagem,2 banheiros,R$ 14.500,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-com-3-suites-no-chacaras-alpina-valinhos-1336763432,274 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 12.000,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-esplanada-com-3-suites-com-251-14-m-1336763381,251 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 12.000,Indaiatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-vinhedo-sao-joaquim-com-4-quartos-com-412-76-m-1336763393,412 metros quadrados,4 quartos,5 ou mais vagas de garagem,2 banheiros,R$ 20.520,Vinhedo -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-de-alto-padrao-para-venda-e-locacaor-no-colinas-do-mosteiro-itaici-em-indaiatuba-1336763362,950 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,4 banheiros,R$ 35.000,Indaiatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-4-suites-a-venda-e-para-locacao-no-condominio-aguas-da-serra-jardim-das-palmeira-1336763301,330 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 6.500,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-com-3-suites-no-swiss-park-em-campinas-1336763293,310 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 12.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-campinas-residencial-jatibela-com-5-suites-com-450-m-1336763179,450 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 20.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-valinhos-chacaras-alpina-com-4-quartos-com-330-m-1336763153,330 metros quadrados,4 quartos,5 ou mais vagas de garagem,2 banheiros,R$ 4.000,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-swiss-park-com-3-suites-com-272-48-m-1336763046,272 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 10.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-swiss-park-com-3-quartos-com-230-m-fribour-1336763022,230 metros quadrados,3 quartos,,2 banheiros,R$ 7.500,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-louveira-residencial-jardim-primavera-com-5-suites-co-1336763007,760 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,3 banheiros,R$ 15.000,Louveira -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-vila-inglesa-com-4-suites-com-291-89-m-vila-1336762995,291 metros quadrados,4 quartos,4 vagas de garagem,2 banheiros,R$ 8.000,Indaiatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-e-locacao-com-2-suites-no-parque-dos-pomares-campinas-1336762960,83 metros quadrados,2 quartos,1 vaga de garagem,3 banheiros,R$ 3.300,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-3-suites-no-vivenda-das-pitangueiras-em-valinhos-1336762929,255 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 8.500,Valinhos -  SP
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/casa-para-aluguel-4-quartos-1-suite-1-vaga-nossa-senhora-do-carmo-ii-sete-lagoas-mg-1336762890,75 metros quadrados,4 quartos,1 vaga de garagem,2 banheiros,R$ 2.500,Sete Lagoas -  MG
https://sp.olx.com.br/grande-campinas/imoveis/casa-parque-nova-suica-valinhos-1336762891,230 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 5.200,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-residencial-para-venda-e-locacao-vila-georgina-indaiatuba-1336762876,250 metros quadrados,4 quartos,,,R$ 5.000,Indaiatuba -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/alugo-casa-alphaville-residencial-genesis-1-1336762848,445 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 21.000,Santana de Parnaíba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-com-4-suites-no-swiss-park-em-campinas-1336762843,360 metros quadrados,4 quartos,4 vagas de garagem,2 banheiros,R$ 15.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-valinhos-chacaras-silvania-com-3-suites-com-144-m-1336762830,144 metros quadrados,3 quartos,2 vagas de garagem,,R$ 7.800,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-jardim-monte-verde-valinhos-1336762781,150 metros quadrados,3 quartos,3 vagas de garagem,3 banheiros,R$ 4.500,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-com-3-suites-no-pinheiro-valinhos-1336762719,230 metros quadrados,3 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 9.600,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-venda-ou-locacao-com-4-quartos-no-parque-dos-resedas-campinas-1336762700,239 metros quadrados,4 quartos,4 vagas de garagem,3 banheiros,R$ 10.500,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-jardim-recanto-valinhos-1336762689,320 metros quadrados,4 quartos,2 vagas de garagem,,R$ 13.000,Valinhos -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-campinas-nova-campinas-com-5-quartos-com-628-m-1336762683,628 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,4 banheiros,R$ 15.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-com-3-suites-no-loteamento-caminhos-de-sao-conrado-sousas-em-campinas-1336762508,272 metros quadrados,3 quartos,4 vagas de garagem,,R$ 4.800,Campinas -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/taubate-casa-padrao-piracangagua-1336762394,180 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.250,Taubaté -  SP
https://ba.olx.com.br/grande-salvador/imoveis/alugo-casa-3-4-em-stella-maris-total-4-500-1336762331,200 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.500,Salvador -  BA
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-6-dormitorios-na-swiss-park-campinas-1336762294,684 metros quadrados,5 ou mais quartos,2 vagas de garagem,2 banheiros,R$ 15.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-a-venda-e-para-locacao-em-indaiatuba-jardim-nova-indaia-com-2-quartos-com-240-66-m-1336762277,240 metros quadrados,2 quartos,3 vagas de garagem,,R$ 3.500,Indaiatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-indaiatuba-jardim-residencial-viena-com-3-quartos-com-1336762231,209 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 7.500,Indaiatuba -  SP
https://mt.olx.com.br/regiao-de-cuiaba/imoveis/casa-para-locacao-1336762230,,2 quartos,3 vagas de garagem,2 banheiros,R$ 3.000,Cuiabá -  MT
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-parque-taquaral-com-4-suites-com-702-m-1336762208,702 metros quadrados,4 quartos,,5 ou mais banheiros,R$ 21.000,Campinas -  SP
https://sp.olx.com.br/grande-campinas/imoveis/sobrado-a-venda-e-para-locacao-em-campinas-parque-imperador-com-4-quartos-com-175-6-m-1336762204,175 metros quadrados,4 quartos,3 vagas de garagem,3 banheiros,R$ 5.800,Campinas -  SP
https://al.olx.com.br/alagoas/imoveis/alugo-casa-de-1-quarto-cond-fechado-1304745717,30 metros quadrados,,,,R$ 400,Maceió -  AL
https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/imoveis/casa-2-quartos-aluguel-anual-1336529428,,2 quartos,,,R$ 1.200,Lençóis -  BA
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-casa-65m2-pronto-para-morar-bairro-campinho-whatsapp-1331666350,65 metros quadrados,,,2 banheiros,R$ 800,Rio de Janeiro -  RJ
https://pe.olx.com.br/grande-recife/imoveis/casa-para-alugar-avenida-d-em-caetes-1-abreu-e-lima-1330685401,,2 quartos,,,R$ 500,Abreu e Lima -  PE
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cor14198-excelente-casa-em-cordeirinho-1320406897,52 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.450,Maricá -  RJ
https://sp.olx.com.br/grande-campinas/imoveis/casa-vila-papelao-valinhos-1336762164,233 metros quadrados,3 quartos,4 vagas de garagem,4 banheiros,R$ 3.700,Valinhos -  SP
